"state","city_key","city"
"TX","weir","Weir"
"TX","welch","Welch"
"TX","wellington","Wellington"
"TX","wellman","Wellman"
"TX","wells","Wells"
"TX","wells branch","Wells Branch"
"TX","weslaco","Weslaco"
"TX","west","West"
"TX","west alto bonito","West Alto Bonito"
"TX","west columbia","West Columbia"
"TX","west lake hills","West Lake Hills"
"TX","west livingston","West Livingston"
"TX","west odessa","West Odessa"
"TX","west orange","West Orange"
"TX","west sharyland","West Sharyland"
"TX","west tawakoni","West Tawakoni"
"TX","west university place","West University Place"
"TX","westbrook","Westbrook"
"TX","westdale","Westdale"
"TX","western lake","Western Lake"
"TX","westlake","Westlake"
"TX","westminster","Westminster"
"TX","weston","Weston"
"TX","weston lakes","Weston Lakes"
"TX","westover hills","Westover Hills"
"TX","westway","Westway"
"TX","westwood shores","Westwood Shores"
"TX","westworth village","Westworth Village"
"TX","wharton","Wharton"
"TX","wheeler","Wheeler"
"TX","white deer","White Deer"
"TX","white oak","White Oak"
"TX","white settlement","White Settlement"
"TX","whiteface","Whiteface"
"TX","whitehouse","Whitehouse"
"TX","whitesboro","Whitesboro"
"TX","whitewright","Whitewright"
"TX","whitharral","Whitharral"
"TX","whitney","Whitney"
"TX","wichita falls","Wichita Falls"
"TX","wickett","Wickett"
"TX","wild peach village","Wild Peach Village"
"TX","wildorado","Wildorado"
"TX","wildwood","Wildwood"
"TX","willis","Willis"
"TX","willow grove","Willow Grove"
"TX","willow park","Willow Park"
"TX","wills point","Wills Point"
"TX","wilmer","Wilmer"
"TX","wilson","Wilson"
"TX","wimberley","Wimberley"
"TX","windcrest","Windcrest"
"TX","windom","Windom"
"TX","windthorst","Windthorst"
"TX","winfield","Winfield"
"TX","wingate","Wingate"
"TX","wink","Wink"
"TX","winnie","Winnie"
"TX","winnsboro","Winnsboro"
"TX","winona","Winona"
"TX","winters","Winters"
"TX","wixon valley","Wixon Valley"
"TX","wolfe city","Wolfe City"
"TX","wolfforth","Wolfforth"
"TX","woodbranch","Woodbranch"
"TX","woodcreek","Woodcreek"
"TX","woodloch","Woodloch"
"TX","woodsboro","Woodsboro"
"TX","woodson","Woodson"
"TX","woodville","Woodville"
"TX","woodway","Woodway"
"TX","wortham","Wortham"
"TX","wyldwood","Wyldwood"
"TX","wylie","Wylie"
"TX","yancey","Yancey"
"TX","yantis","Yantis"
"TX","yoakum","Yoakum"
"TX","yorktown","Yorktown"
"TX","yznaga","Yznaga"
"TX","zapata","Zapata"
"TX","zapata ranch","Zapata Ranch"
"TX","zarate","Zarate"
"TX","zavalla","Zavalla"
"TX","zephyr","Zephyr"
"TX","zuehl","Zuehl"
"UT","alpine","Alpine"
"UT","alta","Alta"
"UT","altamont","Altamont"
"UT","alton","Alton"
"UT","amalga","Amalga"
"UT","american fork","American Fork"
"UT","aneth","Aneth"
"UT","annabella","Annabella"
"UT","antimony","Antimony"
"UT","apple valley","Apple Valley"
"UT","aurora","Aurora"
"UT","avon","Avon"
"UT","ballard","Ballard"
"UT","bear river city","Bear River City"
"UT","beaver","Beaver"
"UT","benjamin","Benjamin"
"UT","benson","Benson"
"UT","beryl junction","Beryl Junction"
"UT","bicknell","Bicknell"
"UT","big water","Big Water"
"UT","blanding","Blanding"
"UT","bluebell","Bluebell"
"UT","bluff","Bluff"
"UT","bluffdale","Bluffdale"
"UT","bonanza","Bonanza"
"UT","boulder","Boulder"
"UT","bountiful","Bountiful"
"UT","brian head","Brian Head"
"UT","brigham city","Brigham City"
"UT","brighton","Brighton"
"UT","bryce canyon city","Bryce Canyon City"
"UT","cache","Cache"
"UT","cannonville","Cannonville"
"UT","carbonville","Carbonville"
"UT","castle dale","Castle Dale"
"UT","castle valley","Castle Valley"
"UT","cedar city","Cedar City"
"UT","cedar fort","Cedar Fort"
"UT","cedar highlands","Cedar Highlands"
"UT","cedar hills","Cedar Hills"
"UT","centerfield","Centerfield"
"UT","centerville","Centerville"
"UT","central","Central"
"UT","central valley","Central Valley"
"UT","charleston","Charleston"
"UT","circleville","Circleville"
"UT","clarkston","Clarkston"
"UT","clawson","Clawson"
"UT","clear creek","Clear Creek"
"UT","clearfield","Clearfield"
"UT","cleveland","Cleveland"
"UT","clinton","Clinton"
"UT","coalville","Coalville"
"UT","copperton","Copperton"
"UT","corinne","Corinne"
"UT","cornish","Cornish"
"UT","cottonwood heights","Cottonwood Heights"
"UT","cove","Cove"
"UT","dammeron valley","Dammeron Valley"
"UT","daniel","Daniel"
"UT","delta","Delta"
"UT","deseret","Deseret"
"UT","deweyville","Deweyville"
"UT","draper","Draper"
"UT","duchesne","Duchesne"
"UT","dugway","Dugway"
"UT","dutch john","Dutch John"
"UT","eagle mountain","Eagle Mountain"
"UT","east basin","East Basin"
"UT","east carbon","East Carbon"
"UT","echo","Echo"
"UT","eden","Eden"
"UT","elberta","Elberta"
"UT","elk ridge","Elk Ridge"
"UT","elmo","Elmo"
"UT","elsinore","Elsinore"
"UT","elwood","Elwood"
"UT","emery","Emery"
"UT","emigration canyon","Emigration Canyon"
"UT","enoch","Enoch"
"UT","enterprise","Enterprise"
"UT","ephraim","Ephraim"
"UT","erda","Erda"
"UT","escalante","Escalante"
"UT","eureka","Eureka"
"UT","fairfield","Fairfield"
"UT","fairview","Fairview"
"UT","farmington","Farmington"
"UT","farr west","Farr West"
"UT","fayette","Fayette"
"UT","ferron","Ferron"
"UT","fielding","Fielding"
"UT","fillmore","Fillmore"
"UT","flaming gorge","Flaming Gorge"
"UT","fort duchesne","Fort Duchesne"
"UT","fountain green","Fountain Green"
"UT","francis","Francis"
"UT","fremont","Fremont"
"UT","fruit heights","Fruit Heights"
"UT","garden","Garden"
"UT","garden city","Garden City"
"UT","garland","Garland"
"UT","genola","Genola"
"UT","glendale","Glendale"
"UT","glenwood","Glenwood"
"UT","goshen","Goshen"
"UT","granite","Granite"
"UT","grantsville","Grantsville"
"UT","green river","Green River"
"UT","gunnison","Gunnison"
"UT","halchita","Halchita"
"UT","halls crossing","Halls Crossing"
"UT","hanksville","Hanksville"
"UT","harrisville","Harrisville"
"UT","hatch","Hatch"
"UT","heber","Heber"
"UT","helper","Helper"
"UT","henefer","Henefer"
"UT","henrieville","Henrieville"
"UT","herriman","Herriman"
"UT","hideout","Hideout"
"UT","highland","Highland"
"UT","hildale","Hildale"
"UT","hinckley","Hinckley"
"UT","hobble creek","Hobble Creek"
"UT","holden","Holden"
"UT","holladay","Holladay"
"UT","honeyville","Honeyville"
"UT","hooper","Hooper"
"UT","howell","Howell"
"UT","hoytsville","Hoytsville"
"UT","huntington","Huntington"
"UT","huntsville","Huntsville"
"UT","hurricane","Hurricane"
"UT","hyde park","Hyde Park"
"UT","hyrum","Hyrum"
"UT","independence","Independence"
"UT","interlaken","Interlaken"
"UT","ivins","Ivins"
"UT","jensen","Jensen"
"UT","joseph","Joseph"
"UT","junction","Junction"
"UT","kamas","Kamas"
"UT","kanab","Kanab"
"UT","kanarraville","Kanarraville"
"UT","kanosh","Kanosh"
"UT","kaysville","Kaysville"
"UT","kearns","Kearns"
"UT","kenilworth","Kenilworth"
"UT","kingston","Kingston"
"UT","koosharem","Koosharem"
"UT","la sal","La Sal"
"UT","la verkin","La Verkin"
"UT","lake point","Lake Point"
"UT","lake shore","Lake Shore"
"UT","laketown","Laketown"
"UT","lapoint","Lapoint"
"UT","layton","Layton"
"UT","leamington","Leamington"
"UT","leeds","Leeds"
"UT","lehi","Lehi"
"UT","levan","Levan"
"UT","lewiston","Lewiston"
"UT","liberty","Liberty"
"UT","lindon","Lindon"
"UT","loa","Loa"
"UT","logan","Logan"
"UT","lyman","Lyman"
"UT","lynndyl","Lynndyl"
"UT","maeser","Maeser"
"UT","magna","Magna"
"UT","manila","Manila"
"UT","manti","Manti"
"UT","mantua","Mantua"
"UT","mapleton","Mapleton"
"UT","marion","Marion"
"UT","marriott-slaterville","Marriott-Slaterville"
"UT","marysvale","Marysvale"
"UT","mayfield","Mayfield"
"UT","meadow","Meadow"
"UT","mendon","Mendon"
"UT","mexican hat","Mexican Hat"
"UT","midvale","Midvale"
"UT","midway","Midway"
"UT","milford","Milford"
"UT","millcreek","Millcreek"
"UT","millville","Millville"
"UT","minersville","Minersville"
"UT","moab","Moab"
"UT","modena","Modena"
"UT","mona","Mona"
"UT","monroe","Monroe"
"UT","montezuma creek","Montezuma Creek"
"UT","monticello","Monticello"
"UT","morgan","Morgan"
"UT","moroni","Moroni"
"UT","mount pleasant","Mount Pleasant"
"UT","mountain green","Mountain Green"
"UT","murray","Murray"
"UT","myton","Myton"
"UT","naples","Naples"
"UT","navajo mountain","Navajo Mountain"
"UT","neola","Neola"
"UT","nephi","Nephi"
"UT","new harmony","New Harmony"
"UT","newcastle","Newcastle"
"UT","newton","Newton"
"UT","nibley","Nibley"
"UT","north logan","North Logan"
"UT","north ogden","North Ogden"
"UT","north salt lake","North Salt Lake"
"UT","oak city","Oak City"
"UT","oakley","Oakley"
"UT","oasis","Oasis"
"UT","ogden","Ogden"
"UT","oljato-monument valley","Oljato-Monument Valley"
"UT","ophir","Ophir"
"UT","orangeville","Orangeville"
"UT","orderville","Orderville"
"UT","orem","Orem"
"UT","palmyra","Palmyra"
"UT","panguitch","Panguitch"
"UT","paradise","Paradise"
"UT","paragonah","Paragonah"
"UT","park city","Park City"
"UT","parowan","Parowan"
"UT","payson","Payson"
"UT","peoa","Peoa"
"UT","perry","Perry"
"UT","peter","Peter"
"UT","pine valley","Pine Valley"
"UT","plain city","Plain City"
"UT","pleasant grove","Pleasant Grove"
"UT","pleasant view","Pleasant View"
"UT","plymouth","Plymouth"
"UT","portage","Portage"
"UT","price","Price"
"UT","providence","Providence"
"UT","provo","Provo"
"UT","randlett","Randlett"
"UT","randolph","Randolph"
"UT","redmond","Redmond"
"UT","richfield","Richfield"
"UT","richmond","Richmond"
"UT","river heights","River Heights"
"UT","riverdale","Riverdale"
"UT","riverside","Riverside"
"UT","riverton","Riverton"
"UT","rockville","Rockville"
"UT","rocky ridge","Rocky Ridge"
"UT","roosevelt","Roosevelt"
"UT","roy","Roy"
"UT","rush valley","Rush Valley"
"UT","salem","Salem"
"UT","salina","Salina"
"UT","salt lake city","Salt Lake City"
"UT","samak","Samak"
"UT","sandy","Sandy"
"UT","santa clara","Santa Clara"
"UT","santaquin","Santaquin"
"UT","saratoga springs","Saratoga Springs"
"UT","scipio","Scipio"
"UT","scofield","Scofield"
"UT","sigurd","Sigurd"
"UT","silver summit","Silver Summit"
"UT","smithfield","Smithfield"
"UT","snowville","Snowville"
"UT","snyderville","Snyderville"
"UT","south jordan","South Jordan"
"UT","south ogden","South Ogden"
"UT","south salt lake","South Salt Lake"
"UT","south weber","South Weber"
"UT","south willard","South Willard"
"UT","spanish fork","Spanish Fork"
"UT","spanish valley","Spanish Valley"
"UT","spring city","Spring City"
"UT","spring glen","Spring Glen"
"UT","spring lake","Spring Lake"
"UT","springdale","Springdale"
"UT","springville","Springville"
"UT","st. george","St. George"
"UT","stansbury park","Stansbury Park"
"UT","sterling","Sterling"
"UT","stockton","Stockton"
"UT","summit","Summit"
"UT","summit park","Summit Park"
"UT","sundance","Sundance"
"UT","sunset","Sunset"
"UT","sutherland","Sutherland"
"UT","syracuse","Syracuse"
"UT","tabiona","Tabiona"
"UT","taylorsville","Taylorsville"
"UT","teasdale","Teasdale"
"UT","thatcher","Thatcher"
"UT","thompson springs","Thompson Springs"
"UT","timber lakes","Timber Lakes"
"UT","tooele","Tooele"
"UT","toquerville","Toquerville"
"UT","torrey","Torrey"
"UT","tremonton","Tremonton"
"UT","trenton","Trenton"
"UT","tropic","Tropic"
"UT","tselakai dezza","Tselakai Dezza"
"UT","uintah","Uintah"
"UT","vernal","Vernal"
"UT","vernon","Vernon"
"UT","veyo","Veyo"
"UT","vineyard","Vineyard"
"UT","virgin","Virgin"
"UT","wales","Wales"
"UT","wallsburg","Wallsburg"
"UT","wanship","Wanship"
"UT","washington","Washington"
"UT","washington terrace","Washington Terrace"
"UT","wellington","Wellington"
"UT","wellsville","Wellsville"
"UT","wendover","Wendover"
"UT","west bountiful","West Bountiful"
"UT","west haven","West Haven"
"UT","west jordan","West Jordan"
"UT","west mountain","West Mountain"
"UT","west point","West Point"
"UT","west valley city","West Valley City"
"UT","west wood","West Wood"
"UT","white city","White City"
"UT","white mesa","White Mesa"
"UT","whiterocks","Whiterocks"
"UT","willard","Willard"
"UT","wolf creek","Wolf Creek"
"UT","woodland","Woodland"
"UT","woodland hills","Woodland Hills"
"UT","woodruff","Woodruff"
"UT","woods cross","Woods Cross"
"VA","abbs valley","Abbs Valley"
"VA","abingdon","Abingdon"
"VA","accomac","Accomac"
"VA","adwolf","Adwolf"
"VA","afton","Afton"
"VA","alberta","Alberta"
"VA","aldie","Aldie"
"VA","alexandria","Alexandria"
"VA","allison gap","Allison Gap"
"VA","allisonia","Allisonia"
"VA","alonzaville","Alonzaville"
"VA","altavista","Altavista"
"VA","amelia court house","Amelia Court House"
"VA","amherst","Amherst"
"VA","amonate","Amonate"
"VA","annandale","Annandale"
"VA","appalachia","Appalachia"
"VA","apple mountain lake","Apple Mountain Lake"
"VA","appomattox","Appomattox"
"VA","aquia harbour","Aquia Harbour"
"VA","arcola","Arcola"
"VA","arlington","Arlington"
"VA","arrington","Arrington"
"VA","ashburn","Ashburn"
"VA","ashland","Ashland"
"VA","atkins","Atkins"
"VA","atlantic","Atlantic"
"VA","augusta springs","Augusta Springs"
"VA","austin ridge","Austin Ridge"
"VA","austinville","Austinville"
"VA","bailey's crossroads","Bailey's Crossroads"
"VA","barboursville","Barboursville"
"VA","baskerville","Baskerville"
"VA","bassett","Bassett"
"VA","bastian","Bastian"
"VA","basye","Basye"
"VA","bayside","Bayside"
"VA","baywood","Baywood"
"VA","bealeton","Bealeton"
"VA","bedford","Bedford"
"VA","belle haven","Belle Haven"
"VA","bellwood","Bellwood"
"VA","belmont","Belmont"
"VA","belmont estates","Belmont Estates"
"VA","belspring","Belspring"
"VA","belview","Belview"
"VA","benns church","Benns Church"
"VA","bensley","Bensley"
"VA","berryville","Berryville"
"VA","bethel manor","Bethel Manor"
"VA","big island","Big Island"
"VA","big rock","Big Rock"
"VA","big stone gap","Big Stone Gap"
"VA","big stone gap east","Big Stone Gap East"
"VA","blacksburg","Blacksburg"
"VA","blackstone","Blackstone"
"VA","blairs","Blairs"
"VA","bland","Bland"
"VA","bloxom","Bloxom"
"VA","blue ridge","Blue Ridge"
"VA","blue ridge shores","Blue Ridge Shores"
"VA","bluefield","Bluefield"
"VA","bobtown","Bobtown"
"VA","boissevain","Boissevain"
"VA","bon air","Bon Air"
"VA","boones mill","Boones Mill"
"VA","boston","Boston"
"VA","bowling green","Bowling Green"
"VA","bowmans crossing","Bowmans Crossing"
"VA","boyce","Boyce"
"VA","boydton","Boydton"
"VA","boykins","Boykins"
"VA","bracey","Bracey"
"VA","braddock","Braddock"
"VA","brambleton","Brambleton"
"VA","branchville","Branchville"
"VA","brandermill","Brandermill"
"VA","brandy station","Brandy Station"
"VA","breaks","Breaks"
"VA","bridgewater","Bridgewater"
"VA","brightwood","Brightwood"
"VA","bristol","Bristol"
"VA","broadlands","Broadlands"
"VA","broadway","Broadway"
"VA","brodnax","Brodnax"
"VA","brookneal","Brookneal"
"VA","brucetown","Brucetown"
"VA","buchanan","Buchanan"
"VA","buckhall","Buckhall"
"VA","buckingham courthouse","Buckingham Courthouse"
"VA","buena vista","Buena Vista"
"VA","bull run","Bull Run"
"VA","bull run mountain estates","Bull Run Mountain Estates"
"VA","burke","Burke"
"VA","burke centre","Burke Centre"
"VA","burkeville","Burkeville"
"VA","callaghan","Callaghan"
"VA","calverton","Calverton"
"VA","camp barrett","Camp Barrett"
"VA","camptown","Camptown"
"VA","cana","Cana"
"VA","cape charles","Cape Charles"
"VA","capron","Capron"
"VA","captains cove","Captains Cove"
"VA","carrollton","Carrollton"
"VA","carrsville","Carrsville"
"VA","cascades","Cascades"
"VA","castlewood","Castlewood"
"VA","catlett","Catlett"
"VA","cats bridge","Cats Bridge"
"VA","cave spring","Cave Spring"
"VA","cedar bluff","Cedar Bluff"
"VA","central garage","Central Garage"
"VA","centreville","Centreville"
"VA","chamberlayne","Chamberlayne"
"VA","chantilly","Chantilly"
"VA","charles city","Charles City"
"VA","charlotte court house","Charlotte Court House"
"VA","charlottesville","Charlottesville"
"VA","chase city","Chase City"
"VA","chase crossing","Chase Crossing"
"VA","chatham","Chatham"
"VA","chatham heights","Chatham Heights"
"VA","chatmoss","Chatmoss"
"VA","cheriton","Cheriton"
"VA","cherry hill","Cherry Hill"
"VA","chesapeake","Chesapeake"
"VA","chester","Chester"
"VA","chester gap","Chester Gap"
"VA","chilhowie","Chilhowie"
"VA","chincoteague","Chincoteague"
"VA","christiansburg","Christiansburg"
"VA","churchville","Churchville"
"VA","claremont","Claremont"
"VA","clarksville","Clarksville"
"VA","clary","Clary"
"VA","claypool hill","Claypool Hill"
"VA","cleveland","Cleveland"
"VA","clifton","Clifton"
"VA","clifton forge","Clifton Forge"
"VA","cliftondale park","Cliftondale Park"
"VA","clinchco","Clinchco"
"VA","clinchport","Clinchport"
"VA","clintwood","Clintwood"
"VA","clover","Clover"
"VA","cloverdale","Cloverdale"
"VA","cluster springs","Cluster Springs"
"VA","coeburn","Coeburn"
"VA","collinsville","Collinsville"
"VA","colonial beach","Colonial Beach"
"VA","colonial forge","Colonial Forge"
"VA","colonial heights","Colonial Heights"
"VA","columbia","Columbia"
"VA","columbia furnace","Columbia Furnace"
"VA","concord","Concord"
"VA","conicville","Conicville"
"VA","countryside","Countryside"
"VA","county center","County Center"
"VA","courthouse square","Courthouse Square"
"VA","courtland","Courtland"
"VA","covington","Covington"
"VA","craigsville","Craigsville"
"VA","crewe","Crewe"
"VA","crimora","Crimora"
"VA","crosspointe","Crosspointe"
"VA","crozet","Crozet"
"VA","culpeper","Culpeper"
"VA","cumberland","Cumberland"
"VA","dahlgren","Dahlgren"
"VA","dahlgren center","Dahlgren Center"
"VA","dale city","Dale City"
"VA","daleville","Daleville"
"VA","damascus","Damascus"
"VA","dante","Dante"
"VA","danville","Danville"
"VA","dayton","Dayton"
"VA","deep creek","Deep Creek"
"VA","deerfield","Deerfield"
"VA","deltaville","Deltaville"
"VA","dendron","Dendron"
"VA","difficult run","Difficult Run"
"VA","dillwyn","Dillwyn"
"VA","dinwiddie","Dinwiddie"
"VA","disputanta","Disputanta"
"VA","dooms","Dooms"
"VA","doran","Doran"
"VA","drakes branch","Drakes Branch"
"VA","dranesville","Dranesville"
"VA","draper","Draper"
"VA","dryden","Dryden"
"VA","dublin","Dublin"
"VA","duffield","Duffield"
"VA","dulles town center","Dulles Town Center"
"VA","dumbarton","Dumbarton"
"VA","dumfries","Dumfries"
"VA","dunbar","Dunbar"
"VA","dungannon","Dungannon"
"VA","dunn loring","Dunn Loring"
"VA","eagle rock","Eagle Rock"
"VA","earlysville","Earlysville"
"VA","east highland park","East Highland Park"
"VA","east lexington","East Lexington"
"VA","east stone gap","East Stone Gap"
"VA","eastville","Eastville"
"VA","ebony","Ebony"
"VA","edinburg","Edinburg"
"VA","eggleston","Eggleston"
"VA","elkton","Elkton"
"VA","elliston","Elliston"
"VA","embrey mill","Embrey Mill"
"VA","emory","Emory"
"VA","emporia","Emporia"
"VA","england run","England Run"
"VA","enon","Enon"
"VA","esmont","Esmont"
"VA","ettrick","Ettrick"
"VA","ewing","Ewing"
"VA","exmore","Exmore"
"VA","fair lakes","Fair Lakes"
"VA","fair oaks","Fair Oaks"
"VA","fairfax","Fairfax"
"VA","fairfax station","Fairfax Station"
"VA","fairfield","Fairfield"
"VA","fairlawn","Fairlawn"
"VA","fairview","Fairview"
"VA","fairview beach","Fairview Beach"
"VA","falls church","Falls Church"
"VA","falls mills","Falls Mills"
"VA","falls run","Falls Run"
"VA","falmouth","Falmouth"
"VA","fancy gap","Fancy Gap"
"VA","farmville","Farmville"
"VA","ferrum","Ferrum"
"VA","ferry farm","Ferry Farm"
"VA","fieldale","Fieldale"
"VA","fincastle","Fincastle"
"VA","fishers hill","Fishers Hill"
"VA","fishersville","Fishersville"
"VA","flint hill","Flint Hill"
"VA","floris","Floris"
"VA","floyd","Floyd"
"VA","forest","Forest"
"VA","forestville","Forestville"
"VA","fort belvoir","Fort Belvoir"
"VA","fort chiswell","Fort Chiswell"
"VA","fort gregg-adams","Fort Gregg-Adams"
"VA","fort hunt","Fort Hunt"
"VA","franconia","Franconia"
"VA","franklin","Franklin"
"VA","franklin farm","Franklin Farm"
"VA","franktown","Franktown"
"VA","fredericksburg","Fredericksburg"
"VA","free union","Free Union"
"VA","fries","Fries"
"VA","front royal","Front Royal"
"VA","gainesville","Gainesville"
"VA","galax","Galax"
"VA","gargatha","Gargatha"
"VA","gasburg","Gasburg"
"VA","gate city","Gate City"
"VA","george mason","George Mason"
"VA","glade spring","Glade Spring"
"VA","glasgow","Glasgow"
"VA","glen allen","Glen Allen"
"VA","glen lyn","Glen Lyn"
"VA","glen wilton","Glen Wilton"
"VA","glenvar","Glenvar"
"VA","gloucester courthouse","Gloucester Courthouse"
"VA","gloucester point","Gloucester Point"
"VA","goochland","Goochland"
"VA","goose creek village","Goose Creek Village"
"VA","gordonsville","Gordonsville"
"VA","gore","Gore"
"VA","goshen","Goshen"
"VA","grafton village","Grafton Village"
"VA","gratton","Gratton"
"VA","great falls","Great Falls"
"VA","great falls crossing","Great Falls Crossing"
"VA","greenbackville","Greenbackville"
"VA","greenbriar","Greenbriar"
"VA","greenbush","Greenbush"
"VA","greenville","Greenville"
"VA","gretna","Gretna"
"VA","grottoes","Grottoes"
"VA","groveton","Groveton"
"VA","grundy","Grundy"
"VA","gwynn","Gwynn"
"VA","halifax","Halifax"
"VA","hallwood","Hallwood"
"VA","hamilton","Hamilton"
"VA","hampden-sydney","Hampden-Sydney"
"VA","hampton","Hampton"
"VA","hampton oaks","Hampton Oaks"
"VA","hanover","Hanover"
"VA","harborton","Harborton"
"VA","harrisonburg","Harrisonburg"
"VA","harriston","Harriston"
"VA","hayfield","Hayfield"
"VA","haymarket","Haymarket"
"VA","haysi","Haysi"
"VA","heathsville","Heathsville"
"VA","henry fork","Henry Fork"
"VA","herndon","Herndon"
"VA","highland springs","Highland Springs"
"VA","hillsboro","Hillsboro"
"VA","hillsville","Hillsville"
"VA","hilltown","Hilltown"
"VA","hiltons","Hiltons"
"VA","hiwassee","Hiwassee"
"VA","hollins","Hollins"
"VA","hollymead","Hollymead"
"VA","honaker","Honaker"
"VA","hopewell","Hopewell"
"VA","horntown","Horntown"
"VA","horse pasture","Horse Pasture"
"VA","hot springs","Hot Springs"
"VA","hudson crossroads","Hudson Crossroads"
"VA","huntington","Huntington"
"VA","hurt","Hurt"
"VA","hutchison","Hutchison"
"VA","hybla valley","Hybla Valley"
"VA","idylwood","Idylwood"
"VA","independence","Independence"
"VA","independent hill","Independent Hill"
"VA","innovation","Innovation"
"VA","innsbrook","Innsbrook"
"VA","iron gate","Iron Gate"
"VA","irvington","Irvington"
"VA","ivanhoe","Ivanhoe"
"VA","ivor","Ivor"
"VA","ivy","Ivy"
"VA","jarratt","Jarratt"
"VA","jewell ridge","Jewell Ridge"
"VA","jolivue","Jolivue"
"VA","jonesville","Jonesville"
"VA","keezletown","Keezletown"
"VA","keller","Keller"
"VA","kenbridge","Kenbridge"
"VA","keokee","Keokee"
"VA","keswick","Keswick"
"VA","keysville","Keysville"
"VA","kilmarnock","Kilmarnock"
"VA","kincora","Kincora"
"VA","king and queen court house","King and Queen Court House"
"VA","king george","King George"
"VA","king william","King William"
"VA","kings park","Kings Park"
"VA","kings park west","Kings Park West"
"VA","kingstowne","Kingstowne"
"VA","la crosse","La Crosse"
"VA","lafayette","Lafayette"
"VA","lake arrowhead","Lake Arrowhead"
"VA","lake barcroft","Lake Barcroft"
"VA","lake caroline","Lake Caroline"
"VA","lake holiday","Lake Holiday"
"VA","lake land'or","Lake Land'Or"
"VA","lake monticello","Lake Monticello"
"VA","lake of the woods","Lake of the Woods"
"VA","lake ridge","Lake Ridge"
"VA","lake wilderness","Lake Wilderness"
"VA","lakeside","Lakeside"
"VA","lancaster","Lancaster"
"VA","lansdowne","Lansdowne"
"VA","laurel","Laurel"
"VA","laurel hill","Laurel Hill"
"VA","laurel park","Laurel Park"
"VA","lawrenceville","Lawrenceville"
"VA","laymantown","Laymantown"
"VA","lebanon","Lebanon"
"VA","lebanon church","Lebanon Church"
"VA","lee mont","Lee Mont"
"VA","leeland station","Leeland Station"
"VA","leesburg","Leesburg"
"VA","leesylvania","Leesylvania"
"VA","lexington","Lexington"
"VA","lincolnia","Lincolnia"
"VA","linton hall","Linton Hall"
"VA","linville","Linville"
"VA","loch lomond","Loch Lomond"
"VA","locust grove","Locust Grove"
"VA","locust mount","Locust Mount"
"VA","long branch","Long Branch"
"VA","lorton","Lorton"
"VA","loudoun valley estates","Loudoun Valley Estates"
"VA","louisa","Louisa"
"VA","lovettsville","Lovettsville"
"VA","lovingston","Lovingston"
"VA","low moor","Low Moor"
"VA","lowes island","Lowes Island"
"VA","lunenburg","Lunenburg"
"VA","luray","Luray"
"VA","lynchburg","Lynchburg"
"VA","lyndhurst","Lyndhurst"
"VA","madison","Madison"
"VA","madison heights","Madison Heights"
"VA","makemie park","Makemie Park"
"VA","mallow","Mallow"
"VA","manassas","Manassas"
"VA","manassas park","Manassas Park"
"VA","manchester","Manchester"
"VA","mantua","Mantua"
"VA","mappsburg","Mappsburg"
"VA","mappsville","Mappsville"
"VA","marion","Marion"
"VA","marshall","Marshall"
"VA","martinsville","Martinsville"
"VA","mason neck","Mason Neck"
"VA","massanetta springs","Massanetta Springs"
"VA","massanutten","Massanutten"
"VA","mathews","Mathews"
"VA","matoaca","Matoaca"
"VA","maurertown","Maurertown"
"VA","max meadows","Max Meadows"
"VA","mcdowell","McDowell"
"VA","mcgaheysville","McGaheysville"
"VA","mckenney","McKenney"
"VA","mclean","McLean"
"VA","mcmullin","McMullin"
"VA","mcnair","McNair"
"VA","meadowbrook","Meadowbrook"
"VA","meadows of dan","Meadows of Dan"
"VA","meadowview","Meadowview"
"VA","mechanicsburg","Mechanicsburg"
"VA","mechanicsville","Mechanicsville"
"VA","melfa","Melfa"
"VA","mendota","Mendota"
"VA","merrifield","Merrifield"
"VA","merrimac","Merrimac"
"VA","metompkin","Metompkin"
"VA","middlebrook","Middlebrook"
"VA","middleburg","Middleburg"
"VA","middletown","Middletown"
"VA","midland","Midland"
"VA","midlothian","Midlothian"
"VA","millboro","Millboro"
"VA","mineral","Mineral"
"VA","modest town","Modest Town"
"VA","moneta","Moneta"
"VA","montclair","Montclair"
"VA","monterey","Monterey"
"VA","montrose","Montrose"
"VA","montross","Montross"
"VA","montvale","Montvale"
"VA","moorefield","Moorefield"
"VA","motley","Motley"
"VA","mount clifton","Mount Clifton"
"VA","mount crawford","Mount Crawford"
"VA","mount hermon","Mount Hermon"
"VA","mount jackson","Mount Jackson"
"VA","mount olive","Mount Olive"
"VA","mount sidney","Mount Sidney"
"VA","mount vernon","Mount Vernon"
"VA","mountain road","Mountain Road"
"VA","narrows","Narrows"
"VA","nassawadox","Nassawadox"
"VA","nathalie","Nathalie"
"VA","navy","Navy"
"VA","nellysford","Nellysford"
"VA","nelsonia","Nelsonia"
"VA","new baltimore","New Baltimore"
"VA","new castle","New Castle"
"VA","new church","New Church"
"VA","new hope","New Hope"
"VA","new kent","New Kent"
"VA","new market","New Market"
"VA","new river","New River"
"VA","newington","Newington"
"VA","newington forest","Newington Forest"
"VA","newport news","Newport News"
"VA","newsoms","Newsoms"
"VA","nickelsville","Nickelsville"
"VA","nokesville","Nokesville"
"VA","norfolk","Norfolk"
"VA","north garden","North Garden"
"VA","north shore","North Shore"
